ticket_id,subscriber_id,ticket_date,ticket_channel,ticket_category,priority,status,resolution_date,sla_target_hours,assigned_team
TKT_005012,SUB_04301,2025-12-11,App,Billing Query,Medium,Resolved,2025-12-16,72,Tier 2
TKT_005013,SUB_00262,2025-09-14,Online Chat,Network Issue,High,In Progress,,24,Field Ops
TKT_005014,SUB_00824,2025-09-11,Call Center,Complaint,Low,Resolved,2025-09-14,48,Tier 1
TKT_005015,SUB_04705,2025-11-27,App,Plan Change,High,Escalated,2025-11-28,48,Tier 3
TKT_005016,SUB_03947,2025-11-07,App,Complaint,Medium,Resolved,2025-11-07,24,Tier 1
TKT_005017,SUB_03359,2025-09-14,Call Center,Network Issue,Medium,In Progress,,48,Field Ops
TKT_005018,SUB_00213,2025-11-13,Online Chat,Network Issue,High,Resolved,2025-11-14,72,Field Ops
TKT_005019,SUB_01452,2025-12-03,Call Center,Network Issue,Medium,Resolved,2025-12-06,48,Tier 2
TKT_005020,SUB_03411,2025-12-25,Call Center,Network Issue,Low,Resolved,2025-12-27,72,Tier 1
TKT_005021,SUB_02192,2025-11-19,Online Chat,Network Issue,Low,Open,,24,Field Ops
TKT_005022,SUB_04975,2025-10-12,App,Network Issue,High,Resolved,2025-10-15,48,Tier 2
TKT_005023,SUB_04643,2025-12-25,App,Billing Query,Medium,Open,,24,Tier 2
TKT_005024,SUB_03495,2025-10-07,App,Billing Query,Low,Resolved,2025-10-09,48,Field Ops
TKT_005025,SUB_03892,2025-10-29,Call Center,Network Issue,Low,Resolved,2025-10-30,72,Field Ops
TKT_005026,SUB_02637,2025-11-03,Retail Store,Technical Support,High,Resolved,2025-11-05,72,Tier 1
TKT_005027,SUB_04657,2025-12-23,Call Center,Plan Change,Critical,Resolved,2025-12-23,24,Tier 2
TKT_005028,SUB_00988,2025-12-15,App,Technical Support,Low,Resolved,2025-12-15,24,Field Ops
TKT_005029,SUB_03409,2025-11-19,Online Chat,Technical Support,Low,In Progress,,48,Tier 3
TKT_005030,SUB_00321,2025-12-22,Online Chat,Network Issue,Critical,In Progress,,72,Tier 3
TKT_005031,SUB_03927,2025-10-30,Call Center,Technical Support,Low,In Progress,,48,Field Ops
TKT_005032,SUB_04863,2025-12-24,App,Network Issue,High,In Progress,,72,Field Ops
TKT_005033,SUB_02210,2025-11-22,Retail Store,Plan Change,Low,Resolved,2025-11-23,72,Tier 3
TKT_005034,SUB_02185,2025-10-03,Call Center,Network Issue,Low,Resolved,2025-10-05,48,Tier 2
TKT_005035,SUB_00887,2026-01-02,Call Center,Network Issue,Low,In Progress,,48,Field Ops
TKT_005036,SUB_00545,2025-09-15,App,Network Issue,High,In Progress,,72,Tier 1
TKT_005037,SUB_03794,2025-12-16,App,Technical Support,Medium,In Progress,,48,Tier 1
TKT_005038,SUB_00220,2025-09-28,Online Chat,Technical Support,Low,Resolved,2025-09-29,24,Tier 3
TKT_005039,SUB_02467,2025-12-27,Call Center,Technical Support,Low,Resolved,2025-12-27,72,Field Ops
TKT_005040,SUB_02290,2025-10-11,Call Center,Plan Change,Low,Resolved,2025-10-12,48,Field Ops
TKT_005041,SUB_01183,2025-12-22,App,Network Issue,Medium,Resolved,2025-12-25,48,Tier 3
TKT_005042,SUB_03370,2025-11-01,App,Technical Support,Low,Resolved,2025-11-01,48,Tier 1
TKT_005043,SUB_02025,2025-11-03,Call Center,Technical Support,High,In Progress,,72,Tier 2
TKT_005044,SUB_01551,2025-12-05,Retail Store,Plan Change,Medium,Resolved,2025-12-07,48,Tier 3
TKT_005045,SUB_00143,2025-12-23,Online Chat,Network Issue,Low,In Progress,,72,Tier 3
TKT_005046,SUB_01145,2025-10-11,App,Network Issue,Low,Open,,72,Field Ops
TKT_005047,SUB_04027,2025-12-28,Retail Store,Network Issue,Critical,Resolved,2025-12-29,72,Tier 2
TKT_005048,SUB_03454,2025-10-23,Retail Store,Technical Support,Medium,Resolved,2025-10-23,24,Tier 3
TKT_005049,SUB_01314,2025-11-05,Retail Store,Technical Support,Medium,Resolved,2025-11-08,72,Tier 2
TKT_005050,SUB_04793,2025-10-04,Online Chat,Plan Change,Medium,Resolved,2025-10-07,72,Tier 1
TKT_005051,SUB_00194,2025-11-27,App,Plan Change,Low,Resolved,2025-11-28,24,Tier 2
TKT_005052,SUB_03356,2025-12-02,Call Center,Complaint,High,Resolved,2025-12-02,24,Tier 2
TKT_005053,SUB_00556,2025-10-15,Online Chat,Network Issue,Medium,Resolved,2025-10-16,48,Tier 2
TKT_005054,SUB_00881,2025-09-08,App,Technical Support,High,Resolved,2025-09-11,48,Tier 3
TKT_005055,SUB_01838,2025-12-16,Online Chat,Network Issue,High,In Progress,,48,Field Ops
TKT_005056,SUB_01139,2025-12-27,Call Center,Technical Support,Low,Resolved,2025-12-27,24,Tier 3
TKT_005057,SUB_03478,2025-12-22,Call Center,Network Issue,Low,Resolved,2025-12-25,72,Tier 1
TKT_005058,SUB_01888,2025-12-08,Online Chat,Billing Query,Low,Resolved,2025-12-09,72,Tier 1
TKT_005059,SUB_00727,2025-12-01,Retail Store,Technical Support,Low,Resolved,2025-12-04,72,Tier 1
TKT_005060,SUB_01306,2025-12-08,App,Network Issue,High,In Progress,,24,Tier 1
TKT_005061,SUB_04566,2025-09-18,Retail Store,Technical Support,High,Resolved,2025-09-20,72,Tier 3
TKT_005062,SUB_03223,2025-11-06,App,Network Issue,Medium,In Progress,,72,Tier 3
TKT_005063,SUB_00769,2025-12-31,Call Center,Complaint,Medium,Resolved,2026-01-04,72,Tier 1
TKT_005064,SUB_02382,2025-09-11,Call Center,Billing Query,Low,Resolved,2025-09-13,48,Tier 1
TKT_005065,SUB_03896,2025-12-10,Call Center,Billing Query,Medium,In Progress,,48,Tier 2
TKT_005066,SUB_01679,2025-12-25,Retail Store,Billing Query,Medium,Resolved,2025-12-26,24,Tier 2
TKT_005067,SUB_04500,2025-11-05,App,Network Issue,Low,In Progress,,24,Tier 1
TKT_005068,SUB_03126,2025-11-06,Call Center,Complaint,Low,Resolved,2025-11-08,48,Tier 2
TKT_005069,SUB_02925,2025-10-26,Call Center,Billing Query,High,Resolved,2025-10-27,24,Field Ops
TKT_005070,SUB_02389,2025-12-15,App,Billing Query,Low,Open,,24,Tier 1
TKT_005071,SUB_01668,2025-11-10,Online Chat,Technical Support,High,In Progress,,72,Tier 3
TKT_005072,SUB_03579,2025-12-18,Online Chat,Billing Query,Low,Resolved,2025-12-21,48,Field Ops
TKT_005073,SUB_01816,2025-11-21,App,Billing Query,Medium,Resolved,2025-11-24,48,Tier 2
TKT_005074,SUB_04625,2025-12-28,Call Center,Technical Support,High,Resolved,2025-12-29,72,Tier 2
TKT_005075,SUB_04732,2025-11-13,Call Center,Plan Change,Medium,Resolved,2025-11-15,48,Tier 2
TKT_005076,SUB_03577,2025-12-21,Retail Store,Billing Query,Medium,Resolved,2025-12-21,24,Field Ops
TKT_005077,SUB_03030,2025-10-15,App,Complaint,Low,Open,,24,Field Ops
TKT_005078,SUB_04573,2025-12-17,Call Center,Network Issue,Medium,Resolved,2025-12-19,48,Field Ops
TKT_005079,SUB_04446,2026-01-02,App,Billing Query,Medium,Resolved,2026-01-03,72,Tier 1
TKT_005080,SUB_03247,2025-09-19,Online Chat,Network Issue,Low,Resolved,2025-09-21,48,Tier 3
TKT_005081,SUB_01921,2025-12-10,Call Center,Network Issue,Low,Resolved,2025-12-15,72,Tier 3
TKT_005082,SUB_04454,2025-10-08,Online Chat,Network Issue,High,In Progress,,48,Tier 2
TKT_005083,SUB_00698,2025-10-23,App,Plan Change,Low,Resolved,2025-10-24,24,Tier 1
TKT_005084,SUB_01904,2025-11-23,Call Center,Network Issue,Medium,Resolved,2025-11-24,24,Tier 1
TKT_005085,SUB_03178,2025-12-11,Retail Store,Technical Support,Low,Resolved,2025-12-14,48,Tier 1
TKT_005086,SUB_02607,2025-12-27,App,Technical Support,Low,Open,,72,Tier 2
TKT_005087,SUB_00647,2025-12-26,Call Center,Plan Change,Medium,Resolved,2025-12-28,48,Tier 2
TKT_005088,SUB_01881,2025-09-07,App,Billing Query,Medium,Resolved,2025-09-09,72,Field Ops
TKT_005089,SUB_02113,2025-09-11,Retail Store,Billing Query,Low,In Progress,,48,Field Ops
TKT_005090,SUB_03279,2025-12-03,Call Center,Plan Change,Low,Resolved,2025-12-08,72,Tier 1
TKT_005091,SUB_02552,2025-09-25,Online Chat,Billing Query,Low,Resolved,2025-09-26,24,Tier 1
TKT_005092,SUB_00025,2025-09-12,App,Network Issue,Medium,Resolved,2025-09-15,72,Tier 1
TKT_005093,SUB_04598,2025-09-19,Online Chat,Plan Change,Low,Resolved,2025-09-22,48,Tier 1
TKT_005094,SUB_03163,2025-11-09,App,Network Issue,Low,Resolved,2025-11-10,24,Field Ops
TKT_005095,SUB_00666,2025-09-23,App,Technical Support,Medium,Resolved,2025-09-27,72,Tier 1
TKT_005096,SUB_04141,2025-11-20,Call Center,Technical Support,Low,In Progress,,48,Tier 1
TKT_005097,SUB_00404,2025-09-24,Online Chat,Complaint,Low,Resolved,2025-09-26,48,Tier 2
TKT_005098,SUB_04285,2025-12-06,Online Chat,Network Issue,Medium,In Progress,,72,Tier 1
TKT_005099,SUB_01006,2025-10-08,Call Center,Network Issue,Medium,Resolved,2025-10-10,48,Field Ops
TKT_005100,SUB_00060,2025-12-01,Retail Store,Technical Support,Low,Resolved,2025-12-01,24,Tier 2
TKT_005101,SUB_00451,2025-10-11,Call Center,Complaint,Medium,Open,,72,Tier 2
TKT_005102,SUB_00345,2025-12-26,App,Network Issue,High,In Progress,,24,Tier 1
TKT_005103,SUB_00832,2025-09-11,App,Billing Query,Medium,Open,,48,Field Ops
TKT_005104,SUB_00457,2025-10-01,Retail Store,Network Issue,Low,Resolved,2025-10-04,48,Tier 2
TKT_005105,SUB_02647,2025-10-24,App,Network Issue,High,Resolved,2025-10-27,72,Tier 1
TKT_005106,SUB_01742,2025-11-10,App,Billing Query,High,Resolved,2025-11-11,24,Tier 3
TKT_005107,SUB_04989,2025-10-29,App,Billing Query,Medium,Escalated,2025-10-29,72,Tier 3
TKT_005108,SUB_02993,2025-09-18,Call Center,Network Issue,Low,Resolved,2025-09-19,48,Field Ops
TKT_005109,SUB_01476,2025-09-19,Online Chat,Complaint,Medium,Resolved,2025-09-20,24,Field Ops
TKT_005110,SUB_02422,2025-11-06,Call Center,Billing Query,High,Resolved,2025-11-06,72,Tier 1
TKT_005111,SUB_02153,2025-12-28,Call Center,Network Issue,Medium,Resolved,2025-12-31,48,Tier 1
TKT_005112,SUB_00757,2025-11-19,App,Technical Support,Low,Resolved,2025-11-19,24,Tier 1
TKT_005113,SUB_00255,2025-12-09,App,Technical Support,Low,In Progress,,48,Field Ops
TKT_005114,SUB_04841,2025-12-03,App,Billing Query,Low,In Progress,,24,Tier 3
TKT_005115,SUB_00823,2025-11-18,App,Billing Query,Medium,Resolved,2025-11-20,48,Tier 1
TKT_005116,SUB_03986,2025-10-12,App,Complaint,Low,In Progress,,72,Tier 2
TKT_005117,SUB_04689,2025-12-16,Call Center,Network Issue,High,Resolved,2025-12-18,48,Tier 1
TKT_005118,SUB_01065,2025-11-24,App,Network Issue,High,Resolved,2025-11-24,24,Tier 3
TKT_005119,SUB_04248,2025-10-30,App,Technical Support,Medium,In Progress,,72,Tier 2
TKT_005120,SUB_03454,2025-10-20,Retail Store,Network Issue,Low,In Progress,,24,Tier 2
TKT_005121,SUB_03052,2025-10-28,Online Chat,Network Issue,Medium,Resolved,2025-10-30,48,Tier 1
TKT_005122,SUB_03888,2025-09-16,App,Plan Change,Medium,In Progress,,48,Tier 3
TKT_005123,SUB_00211,2025-12-04,Call Center,Plan Change,Low,In Progress,,48,Tier 1
TKT_005124,SUB_01140,2025-12-19,Call Center,Plan Change,Medium,In Progress,,48,Field Ops
TKT_005125,SUB_02886,2025-12-14,App,Billing Query,Critical,Resolved,2025-12-16,72,Field Ops
TKT_005126,SUB_03116,2025-10-06,Online Chat,Network Issue,Medium,Resolved,2025-10-07,24,Tier 2
TKT_005127,SUB_03533,2025-11-14,Call Center,Technical Support,Medium,Resolved,2025-11-15,24,Field Ops
TKT_005128,SUB_03353,2025-09-20,App,Billing Query,Medium,Resolved,2025-09-24,72,Tier 2
TKT_005129,SUB_03576,2025-12-04,Call Center,Billing Query,Medium,Resolved,2025-12-05,24,Tier 3
TKT_005130,SUB_02736,2025-11-18,App,Network Issue,High,Resolved,2025-11-20,48,Field Ops
TKT_005131,SUB_04911,2025-10-15,Call Center,Billing Query,Medium,Resolved,2025-10-15,24,Tier 3
TKT_005132,SUB_03455,2026-01-02,Online Chat,Plan Change,High,Resolved,2026-01-03,48,Tier 1
TKT_005133,SUB_03561,2025-12-20,Retail Store,Complaint,Medium,Resolved,2025-12-20,72,Tier 3
TKT_005134,SUB_01582,2025-11-19,Call Center,Network Issue,Low,Escalated,2025-11-21,72,Tier 3
TKT_005135,SUB_00974,2025-12-18,App,Technical Support,Medium,Resolved,2025-12-19,72,Tier 1
TKT_005136,SUB_04046,2025-10-12,Call Center,Network Issue,Medium,In Progress,,24,Tier 2
TKT_005137,SUB_04493,2025-10-22,Call Center,Network Issue,Low,Resolved,2025-10-27,72,Tier 2
TKT_005138,SUB_01305,2025-09-23,Call Center,Billing Query,Low,In Progress,,48,Tier 2
TKT_005139,SUB_00874,2025-11-14,App,Network Issue,Low,Resolved,2025-11-16,48,Tier 1
TKT_005140,SUB_02579,2025-12-10,Call Center,Network Issue,Medium,Resolved,2025-12-11,48,Tier 3
TKT_005141,SUB_04601,2025-12-31,Call Center,Billing Query,Low,Resolved,2025-12-31,72,Tier 3
TKT_005142,SUB_03346,2025-10-03,Online Chat,Plan Change,Low,Resolved,2025-10-04,24,Tier 2
TKT_005143,SUB_02888,2025-12-12,Call Center,Billing Query,Low,Resolved,2025-12-14,72,Tier 3
TKT_005144,SUB_00751,2025-09-23,App,Complaint,High,Resolved,2025-09-26,48,Field Ops
TKT_005145,SUB_04595,2025-12-16,App,Plan Change,Medium,Resolved,2025-12-17,24,Tier 3
TKT_005146,SUB_01223,2025-10-06,App,Network Issue,High,Resolved,2025-10-07,24,Tier 3
TKT_005147,SUB_04239,2025-12-15,Online Chat,Network Issue,Low,Resolved,2025-12-16,48,Field Ops
TKT_005148,SUB_00155,2026-01-01,Call Center,Network Issue,Low,Resolved,2026-01-02,48,Tier 3
TKT_005149,SUB_04380,2025-09-27,App,Network Issue,Medium,Resolved,2025-09-27,24,Tier 1
TKT_005150,SUB_03257,2025-10-07,Online Chat,Plan Change,High,Open,,24,Tier 3
TKT_005151,SUB_01135,2025-12-10,App,Network Issue,Low,Resolved,2025-12-13,48,Tier 3
TKT_005152,SUB_04835,2025-11-10,Online Chat,Network Issue,Low,Resolved,2025-11-13,72,Tier 3
TKT_005153,SUB_02281,2025-10-27,Online Chat,Plan Change,Low,In Progress,,72,Tier 2
TKT_005154,SUB_02800,2025-09-20,Call Center,Billing Query,Medium,Open,,72,Field Ops
TKT_005155,SUB_00062,2025-10-04,Call Center,Network Issue,Low,Resolved,2025-10-04,24,Tier 3
TKT_005156,SUB_02642,2025-12-14,App,Network Issue,Medium,Resolved,2025-12-15,24,Tier 1
TKT_005157,SUB_01778,2025-11-25,Retail Store,Technical Support,Medium,Resolved,2025-11-27,48,Tier 1
TKT_005158,SUB_01206,2025-10-09,App,Network Issue,Low,Open,,48,Tier 1
TKT_005159,SUB_00451,2025-12-09,Online Chat,Complaint,Medium,Escalated,2025-12-10,24,Tier 2
TKT_005160,SUB_04981,2025-11-19,Call Center,Network Issue,Critical,Resolved,2025-11-22,48,Field Ops
TKT_005161,SUB_03593,2026-01-02,Call Center,Plan Change,Medium,Resolved,2026-01-02,24,Tier 1
TKT_005162,SUB_00591,2025-11-20,Call Center,Billing Query,High,Escalated,2025-11-20,48,Tier 3
TKT_005163,SUB_03259,2025-12-28,App,Technical Support,Low,Resolved,2025-12-28,24,Tier 3
TKT_005164,SUB_02982,2025-09-10,Call Center,Network Issue,High,In Progress,,48,Field Ops
TKT_005165,SUB_00403,2025-11-03,App,Complaint,Medium,Resolved,2025-11-04,24,Tier 1
TKT_005166,SUB_02448,2026-01-03,Call Center,Technical Support,Medium,Resolved,2026-01-03,24,Tier 1
TKT_005167,SUB_02868,2025-11-30,App,Technical Support,Medium,In Progress,,72,Tier 2
TKT_005168,SUB_00617,2025-11-24,App,Network Issue,Low,Resolved,2025-11-27,72,Tier 1
TKT_005169,SUB_03337,2025-12-03,Call Center,Network Issue,Low,Resolved,2025-12-05,72,Field Ops
TKT_005170,SUB_03132,2025-12-25,Call Center,Billing Query,Critical,Resolved,2025-12-25,24,Field Ops
TKT_005171,SUB_00004,2025-10-02,Call Center,Complaint,Medium,Open,,72,Field Ops
TKT_005172,SUB_02637,2026-01-02,Call Center,Network Issue,High,Resolved,2026-01-07,72,Tier 3
TKT_005173,SUB_00425,2025-12-05,Online Chat,Complaint,High,Resolved,2025-12-10,72,Tier 3
TKT_005174,SUB_00118,2025-12-14,Online Chat,Billing Query,Low,Resolved,2025-12-14,24,Tier 2
TKT_005175,SUB_04117,2025-09-30,App,Network Issue,Low,Open,,72,Tier 1
TKT_005176,SUB_02978,2025-10-30,App,Billing Query,High,Resolved,2025-10-31,24,Field Ops
TKT_005177,SUB_02014,2025-11-26,Call Center,Network Issue,Low,Resolved,2025-11-26,24,Tier 2
TKT_005178,SUB_02482,2025-12-06,Online Chat,Technical Support,Low,In Progress,,48,Tier 1
TKT_005179,SUB_03339,2025-10-11,Call Center,Plan Change,Low,In Progress,,72,Field Ops
TKT_005180,SUB_03955,2025-11-28,Retail Store,Billing Query,Medium,Resolved,2025-12-01,72,Tier 1
TKT_005181,SUB_04147,2026-01-01,Call Center,Technical Support,Medium,Resolved,2026-01-03,72,Tier 2
TKT_005182,SUB_00662,2025-11-24,Retail Store,Billing Query,Low,Open,,48,Tier 3
TKT_005183,SUB_02135,2025-09-25,Call Center,Technical Support,Medium,Escalated,2025-09-26,24,Tier 1
TKT_005184,SUB_02316,2025-11-14,Call Center,Technical Support,Low,Resolved,2025-11-14,48,Tier 2
TKT_005185,SUB_03451,2025-09-16,Online Chat,Plan Change,Low,In Progress,,72,Tier 2
TKT_005186,SUB_00030,2025-12-01,Online Chat,Network Issue,Low,Resolved,2025-12-03,48,Tier 1
TKT_005187,SUB_00750,2025-09-15,Call Center,Billing Query,Low,Resolved,2025-09-16,24,Tier 1
TKT_005188,SUB_04927,2025-11-21,Online Chat,Billing Query,Low,In Progress,,48,Tier 3
TKT_005189,SUB_02405,2025-09-11,Retail Store,Complaint,Medium,Resolved,2025-09-13,72,Field Ops
TKT_005190,SUB_00856,2025-11-18,App,Billing Query,Medium,Resolved,2025-11-22,72,Tier 2
TKT_005191,SUB_04409,2025-11-08,Call Center,Plan Change,High,Resolved,2025-11-08,72,Tier 1
TKT_005192,SUB_02864,2025-11-11,App,Billing Query,Medium,Escalated,2025-11-11,24,Tier 2
TKT_005193,SUB_02521,2025-11-11,Call Center,Network Issue,Medium,In Progress,,72,Tier 3
TKT_005194,SUB_01818,2025-12-05,Call Center,Network Issue,Medium,Resolved,2025-12-05,24,Tier 3
TKT_005195,SUB_02285,2025-11-12,Online Chat,Network Issue,High,Resolved,2025-11-17,72,Field Ops
TKT_005196,SUB_02794,2025-11-18,App,Complaint,High,Resolved,2025-11-21,48,Tier 2
TKT_005197,SUB_02489,2026-01-04,App,Billing Query,High,Resolved,2026-01-04,48,Tier 2
TKT_005198,SUB_02736,2025-09-22,Online Chat,Network Issue,Medium,Resolved,2025-09-24,48,Field Ops
TKT_005199,SUB_00499,2025-11-28,Call Center,Network Issue,Medium,Open,,48,Tier 3
TKT_005200,SUB_02036,2025-12-18,App,Network Issue,Low,In Progress,,72,Tier 1
TKT_005201,SUB_04748,2025-09-22,App,Network Issue,Low,Resolved,2025-09-23,72,Tier 2
TKT_005202,SUB_04877,2025-12-08,Call Center,Billing Query,High,Resolved,2025-12-08,48,Tier 3
TKT_005203,SUB_01613,2025-12-30,Call Center,Billing Query,Medium,Resolved,2025-12-30,48,Tier 2
TKT_005204,SUB_02716,2025-11-07,Call Center,Billing Query,Low,In Progress,,48,Field Ops
TKT_005205,SUB_01115,2025-10-14,App,Plan Change,Medium,Resolved,2025-10-17,72,Tier 2
TKT_005206,SUB_02936,2025-11-18,Call Center,Network Issue,Low,Resolved,2025-11-21,48,Tier 1
TKT_005207,SUB_02317,2025-11-14,Call Center,Technical Support,Medium,In Progress,,24,Tier 1
TKT_005208,SUB_03824,2025-09-18,Retail Store,Technical Support,Medium,Escalated,2025-09-20,24,Tier 2
TKT_005209,SUB_00793,2025-11-17,Call Center,Plan Change,High,Resolved,2025-11-18,48,Field Ops
TKT_005210,SUB_00710,2025-11-05,Call Center,Technical Support,High,Open,,24,Tier 1
TKT_005211,SUB_00041,2025-12-19,Retail Store,Network Issue,Low,Resolved,2025-12-21,48,Tier 3
TKT_005212,SUB_04827,2025-12-06,Call Center,Network Issue,Low,Resolved,2025-12-06,24,Tier 3
TKT_005213,SUB_00365,2025-11-26,Call Center,Billing Query,Low,Open,,24,Tier 1
TKT_005214,SUB_02934,2025-11-29,App,Network Issue,Low,Resolved,2025-12-04,72,Tier 3
TKT_005215,SUB_03214,2025-09-25,App,Billing Query,Low,Resolved,2025-09-25,24,Tier 2
TKT_005216,SUB_02598,2025-10-10,Call Center,Billing Query,Low,Resolved,2025-10-10,24,Tier 1
TKT_005217,SUB_00663,2025-11-22,Call Center,Technical Support,Medium,In Progress,,72,Tier 1
TKT_005218,SUB_01573,2025-11-09,Call Center,Technical Support,Medium,In Progress,,24,Tier 3
TKT_005219,SUB_02263,2025-12-17,Call Center,Plan Change,Medium,Resolved,2025-12-19,48,Tier 3
TKT_005220,SUB_01106,2025-11-02,Retail Store,Network Issue,High,Resolved,2025-11-03,72,Field Ops
TKT_005221,SUB_00892,2025-12-09,App,Billing Query,High,In Progress,,48,Tier 3
TKT_005222,SUB_01018,2025-11-28,Call Center,Network Issue,Medium,Resolved,2025-11-30,24,Tier 2
TKT_005223,SUB_01119,2025-10-13,Call Center,Network Issue,Medium,Resolved,2025-10-13,24,Tier 3
TKT_005224,SUB_04911,2025-10-27,App,Network Issue,Low,In Progress,,48,Tier 2
TKT_005225,SUB_00487,2025-10-07,App,Network Issue,Low,Resolved,2025-10-07,24,Tier 1
TKT_005226,SUB_02752,2025-10-17,Call Center,Network Issue,Low,Resolved,2025-10-20,48,Tier 1
TKT_005227,SUB_00218,2025-11-12,Call Center,Billing Query,Critical,Resolved,2025-11-12,48,Tier 2
TKT_005228,SUB_04449,2025-12-13,Call Center,Billing Query,Low,Escalated,2025-12-14,24,Tier 1
TKT_005229,SUB_04755,2025-11-02,Online Chat,Billing Query,Low,Resolved,2025-11-02,24,Tier 3
TKT_005230,SUB_04229,2025-10-02,Online Chat,Network Issue,Low,Resolved,2025-10-05,72,Tier 3
TKT_005231,SUB_04542,2025-09-09,App,Technical Support,Low,Escalated,2025-09-11,48,Tier 1
TKT_005232,SUB_03425,2025-11-17,Call Center,Network Issue,Low,Resolved,2025-11-20,72,Tier 1
TKT_005233,SUB_03983,2025-12-08,App,Technical Support,Low,In Progress,,48,Field Ops
TKT_005234,SUB_01684,2025-11-21,Call Center,Network Issue,Low,Resolved,2025-11-24,48,Tier 2
TKT_005235,SUB_00079,2025-10-03,Call Center,Network Issue,Medium,Escalated,2025-10-06,48,Field Ops
TKT_005236,SUB_03649,2025-10-10,Call Center,Billing Query,Low,Resolved,2025-10-11,24,Tier 1
TKT_005237,SUB_03679,2025-12-07,Call Center,Billing Query,Medium,In Progress,,48,Tier 3
TKT_005238,SUB_00131,2025-12-26,Call Center,Network Issue,High,Escalated,2025-12-30,72,Field Ops
TKT_005239,SUB_02896,2025-10-15,Call Center,Network Issue,Low,Escalated,2025-10-16,48,Field Ops
TKT_005240,SUB_01029,2025-11-28,Online Chat,Network Issue,Medium,In Progress,,48,Field Ops
TKT_005241,SUB_02946,2025-12-06,Call Center,Network Issue,Low,In Progress,,48,Tier 2
TKT_005242,SUB_00827,2025-11-02,App,Network Issue,Low,In Progress,,24,Tier 3
TKT_005243,SUB_03570,2025-10-10,Call Center,Complaint,Medium,Resolved,2025-10-12,72,Tier 3
TKT_005244,SUB_01773,2025-10-23,Retail Store,Technical Support,Low,Resolved,2025-10-24,48,Tier 3
TKT_005245,SUB_01110,2025-12-02,Call Center,Complaint,Medium,Resolved,2025-12-02,24,Tier 3
TKT_005246,SUB_00665,2025-10-13,Call Center,Network Issue,Low,Resolved,2025-10-18,72,Tier 2
TKT_005247,SUB_03550,2025-11-10,App,Technical Support,High,In Progress,,24,Tier 3
TKT_005248,SUB_01851,2025-12-12,Call Center,Complaint,Low,Resolved,2025-12-14,24,Tier 3
TKT_005249,SUB_03590,2025-11-14,Online Chat,Network Issue,Medium,Resolved,2025-11-14,24,Field Ops
TKT_005250,SUB_03990,2025-10-08,Online Chat,Technical Support,Low,Resolved,2025-10-12,72,Field Ops
