usage_id,subscriber_id,usage_date,data_usage_gb,voice_minutes,sms_count,roaming_charges,addon_charges
USG_048165,SUB_03237,2025-12-20,9.89,15,23,0.0,0.0
USG_048166,SUB_01858,2025-10-20,1.45,137,141,137.53,0.0
USG_048167,SUB_01271,2025-11-04,2.25,405,70,0.0,0.0
USG_048168,SUB_02290,2025-11-13,3.74,107,183,0.0,0.0
USG_048169,SUB_00744,2025-11-01,3.81,123,139,0.0,0.0
USG_048170,SUB_01276,2025-10-03,1.84,393,198,48.45,0.0
USG_048171,SUB_02452,2025-10-03,5.62,458,260,0.0,0.0
USG_048172,SUB_00474,2025-10-09,13.79,137,294,0.0,0.0
USG_048173,SUB_01005,2025-10-19,10.03,223,284,0.0,0.0
USG_048174,SUB_00738,2025-12-21,4.36,152,133,0.0,0.0
USG_048175,SUB_02178,2025-09-25,1.56,164,3,0.0,0.0
USG_048176,SUB_01145,2025-12-10,21.0,80,111,0.0,39.55
USG_048177,SUB_04130,2025-10-11,1.46,252,148,0.0,0.0
USG_048178,SUB_01733,2025-12-31,4.72,432,146,0.0,0.0
USG_048179,SUB_04142,2025-09-10,2.47,73,181,0.0,0.0
USG_048180,SUB_03832,2025-12-22,5.2,474,269,0.0,0.0
USG_048181,SUB_00098,2025-11-30,5.46,211,286,0.0,0.0
USG_048182,SUB_04032,2025-09-09,3.38,101,13,111.6,0.0
USG_048183,SUB_04065,2025-10-26,11.46,439,194,0.0,0.0
USG_048184,SUB_03407,2025-11-21,3.95,460,140,0.0,0.0
USG_048185,SUB_04222,2025-10-14,5.62,320,297,64.36,0.0
USG_048186,SUB_01014,2025-10-06,8.23,332,37,0.0,0.0
USG_048187,SUB_01113,2025-11-30,6.23,362,175,0.0,99.98
USG_048188,SUB_04328,2025-10-23,1.77,488,280,0.0,0.0
USG_048189,SUB_04615,2025-10-15,3.96,81,130,0.0,0.0
USG_048190,SUB_02468,2025-12-03,3.28,56,280,0.0,0.0
USG_048191,SUB_01518,2025-11-19,10.55,499,256,0.0,7.57
USG_048192,SUB_04629,2025-12-31,5.3,277,89,46.63,0.0
USG_048193,SUB_01130,2025-10-31,5.27,36,42,95.55,0.0
USG_048194,SUB_04145,2025-11-13,5.79,307,290,199.35,0.0
USG_048195,SUB_01499,2025-12-18,1.15,390,246,14.21,0.0
USG_048196,SUB_03430,2025-09-21,3.39,494,220,8.09,34.99
USG_048197,SUB_01539,2025-11-28,6.93,379,298,0.0,0.0
USG_048198,SUB_04738,2025-12-26,3.47,156,146,0.0,0.0
USG_048199,SUB_04599,2026-01-02,7.1,9,217,21.12,33.89
USG_048200,SUB_00674,2025-11-04,8.38,63,139,0.0,0.0
USG_048201,SUB_03279,2025-12-14,2.56,56,213,0.0,0.0
USG_048202,SUB_03100,2025-12-14,2.77,98,32,0.0,0.0
USG_048203,SUB_03456,2025-12-12,7.49,271,147,0.0,0.0
USG_048204,SUB_00037,2025-12-22,1.91,379,79,0.0,0.0
USG_048205,SUB_03209,2025-12-10,5.09,135,298,0.0,0.0
USG_048206,SUB_03257,2025-11-06,5.33,43,123,0.0,0.0
USG_048207,SUB_01701,2025-12-05,0.69,498,137,161.28,0.0
USG_048208,SUB_01810,2025-09-12,5.6,210,266,0.0,0.0
USG_048209,SUB_04110,2025-11-29,1.88,316,221,109.67,22.75
USG_048210,SUB_00409,2025-12-07,8.87,22,134,0.0,0.0
USG_048211,SUB_03048,2025-09-26,4.03,8,121,0.0,0.0
USG_048212,SUB_04185,2025-11-09,9.7,193,17,0.0,38.89
USG_048213,SUB_01489,2025-09-19,4.38,67,117,0.0,0.0
USG_048214,SUB_04492,2025-12-22,3.3,342,134,0.0,0.0
USG_048215,SUB_02049,2025-09-14,8.55,114,253,0.0,0.0
USG_048216,SUB_02629,2025-12-16,11.47,174,49,0.0,0.0
USG_048217,SUB_02919,2025-11-02,3.03,278,286,0.0,0.0
USG_048218,SUB_04411,2025-12-22,2.17,4,210,0.0,0.0
USG_048219,SUB_00514,2025-12-16,5.3,378,3,162.38,0.0
USG_048220,SUB_02972,2025-09-13,14.18,427,207,15.61,0.0
USG_048221,SUB_04230,2025-11-02,4.27,333,266,12.59,0.0
USG_048222,SUB_02975,2025-12-02,4.9,124,34,0.0,0.0
USG_048223,SUB_03580,2025-10-22,6.87,62,292,0.0,0.0
USG_048224,SUB_01848,2025-11-26,3.14,149,88,0.0,71.17
USG_048225,SUB_00617,2025-10-21,3.81,146,103,0.0,0.0
USG_048226,SUB_02690,2025-09-24,6.33,249,9,0.0,0.0
USG_048227,SUB_00666,2025-12-15,0.61,299,296,30.97,0.0
USG_048228,SUB_02999,2025-12-01,3.52,163,41,70.32,0.0
USG_048229,SUB_01837,2025-10-29,4.16,81,176,0.0,0.0
USG_048230,SUB_02317,2025-12-22,7.72,212,134,0.0,0.0
USG_048231,SUB_04477,2025-11-10,6.1,172,38,50.65,0.0
USG_048232,SUB_00113,2025-11-15,4.38,457,272,0.0,0.0
USG_048233,SUB_04936,2025-10-28,2.89,327,175,0.0,0.0
USG_048234,SUB_00145,2025-09-17,3.54,226,56,0.0,15.01
USG_048235,SUB_00777,2025-12-17,5.97,390,6,0.0,0.0
USG_048236,SUB_04347,2025-12-10,0.8,196,63,31.93,0.0
USG_048237,SUB_00349,2025-09-18,3.85,189,8,0.0,0.0
USG_048238,SUB_02797,2025-09-22,38.64,8,195,0.0,0.0
USG_048239,SUB_01916,2025-12-07,1.45,202,134,180.6,0.0
USG_048240,SUB_04892,2025-09-18,5.97,365,220,0.0,0.0
USG_048241,SUB_03990,2025-11-09,14.4,2,251,0.0,0.0
USG_048242,SUB_00922,2025-09-11,2.74,248,13,0.0,0.0
USG_048243,SUB_03851,2025-12-13,11.31,240,114,0.0,0.0
USG_048244,SUB_02634,2025-10-05,1.36,392,59,0.0,79.56
USG_048245,SUB_02947,2025-09-18,6.01,287,9,82.43,0.0
USG_048246,SUB_00480,2025-10-02,4.26,55,28,0.0,0.0
USG_048247,SUB_02694,2025-12-30,2.4,102,84,198.26,0.0
USG_048248,SUB_01521,2025-09-28,5.21,13,125,87.07,0.0
USG_048249,SUB_02128,2025-12-09,5.91,80,29,0.0,0.0
USG_048250,SUB_04301,2025-10-12,1.34,255,258,0.0,27.51
USG_048251,SUB_00754,2025-12-13,7.2,452,90,0.0,0.0
USG_048252,SUB_03420,2025-09-11,8.4,422,105,0.0,0.0
USG_048253,SUB_00367,2025-10-07,5.7,283,78,0.0,0.0
USG_048254,SUB_03099,2025-11-13,21.73,196,212,0.0,0.0
USG_048255,SUB_01322,2025-12-19,2.75,116,248,23.81,0.0
USG_048256,SUB_04910,2025-12-04,6.51,323,130,0.0,0.0
USG_048257,SUB_01339,2025-10-13,4.3,235,168,0.0,0.0
USG_048258,SUB_03342,2025-10-20,10.52,197,106,0.0,0.0
USG_048259,SUB_00312,2025-09-15,1.82,354,4,0.0,0.0
USG_048260,SUB_04183,2025-11-19,32.63,376,179,198.41,0.0
USG_048261,SUB_04513,2025-09-21,1.9,279,123,0.0,4.32
USG_048262,SUB_01974,2025-10-22,4.14,388,44,4.4,0.0
USG_048263,SUB_03762,2025-12-21,3.69,101,250,0.0,0.0
USG_048264,SUB_02883,2025-12-23,1.99,72,124,0.0,0.0
USG_048265,SUB_01241,2025-12-30,5.0,431,37,0.0,42.91
USG_048266,SUB_02246,2025-10-29,2.25,172,188,0.0,0.0
USG_048267,SUB_03777,2025-09-23,7.18,81,277,0.0,0.0
USG_048268,SUB_00024,2025-09-18,4.13,461,184,0.0,0.0
USG_048269,SUB_03970,2025-12-30,2.38,136,43,6.47,0.0
USG_048270,SUB_03496,2025-12-03,3.16,243,99,0.0,0.0
USG_048271,SUB_01616,2025-11-13,2.0,153,242,0.0,0.0
USG_048272,SUB_04477,2025-10-25,1.9,407,178,0.0,0.0
USG_048273,SUB_01246,2025-11-01,1.51,96,175,114.93,0.0
USG_048274,SUB_01248,2025-10-02,10.21,264,216,178.89,0.0
USG_048275,SUB_04338,2025-12-14,1.78,157,164,137.59,0.0
USG_048276,SUB_02598,2025-10-22,11.96,104,144,0.0,0.0
USG_048277,SUB_04188,2025-09-11,8.21,360,62,63.98,32.4
USG_048278,SUB_02905,2025-09-21,8.05,14,253,0.0,0.0
USG_048279,SUB_00189,2025-11-11,3.77,293,50,0.0,48.95
USG_048280,SUB_00704,2025-10-13,5.0,147,54,0.0,0.0
USG_048281,SUB_02964,2025-10-09,3.26,382,207,60.89,0.0
USG_048282,SUB_02848,2025-10-22,5.0,52,52,0.0,0.0
USG_048283,SUB_02713,2025-09-12,5.18,315,61,0.0,0.0
USG_048284,SUB_04302,2025-10-12,5.96,408,56,0.0,25.06
USG_048285,SUB_03854,2025-11-14,7.33,55,294,0.0,69.21
USG_048286,SUB_01251,2025-11-04,13.52,357,135,0.0,30.17
USG_048287,SUB_00383,2025-10-16,5.03,203,187,0.0,0.0
USG_048288,SUB_01025,2025-12-23,13.94,240,239,0.0,0.0
USG_048289,SUB_02455,2025-12-16,21.75,285,148,0.0,0.0
USG_048290,SUB_03037,2025-09-18,3.71,351,101,0.0,0.0
USG_048291,SUB_04467,2025-09-12,3.18,352,278,0.0,0.0
USG_048292,SUB_03934,2025-11-04,10.79,120,253,0.0,0.0
USG_048293,SUB_04923,2025-10-10,2.46,74,156,0.0,0.0
USG_048294,SUB_01330,2025-09-17,1.43,452,196,0.0,0.0
USG_048295,SUB_02864,2026-01-01,1.63,153,218,0.0,0.0
USG_048296,SUB_01152,2025-12-24,2.63,273,232,0.0,0.0
USG_048297,SUB_00149,2025-09-27,6.53,404,130,0.0,0.0
USG_048298,SUB_04399,2025-12-19,6.08,244,40,0.0,0.0
USG_048299,SUB_03850,2025-10-06,9.31,143,166,0.0,0.0
USG_048300,SUB_01831,2025-11-16,14.53,101,235,38.26,0.0
USG_048301,SUB_01224,2025-10-03,6.38,463,44,0.0,0.0
USG_048302,SUB_03897,2025-11-24,4.46,294,115,32.86,0.0
USG_048303,SUB_00392,2025-09-10,2.57,494,145,0.0,0.0
USG_048304,SUB_00759,2025-10-30,2.69,368,215,0.0,0.0
USG_048305,SUB_04973,2025-11-15,5.65,418,7,138.6,0.0
USG_048306,SUB_02457,2025-12-19,1.84,401,232,0.0,22.3
USG_048307,SUB_03454,2025-12-06,3.02,167,92,78.12,0.0
USG_048308,SUB_00825,2025-11-13,11.53,144,230,0.0,55.96
USG_048309,SUB_04049,2025-10-16,1.63,288,29,0.0,0.0
USG_048310,SUB_04303,2025-10-31,4.09,350,115,0.0,0.0
USG_048311,SUB_04973,2025-12-24,3.19,375,245,0.0,0.0
USG_048312,SUB_03984,2025-10-14,2.47,161,205,0.0,0.0
USG_048313,SUB_01373,2025-09-30,1.01,323,267,0.0,0.0
USG_048314,SUB_01885,2025-11-06,8.33,52,232,0.0,0.0
USG_048315,SUB_01768,2025-10-18,2.7,196,53,0.0,52.06
USG_048316,SUB_02703,2025-12-09,3.03,466,22,0.0,0.0
USG_048317,SUB_01900,2025-12-15,13.65,382,38,0.0,0.0
USG_048318,SUB_03645,2025-12-09,2.43,166,218,0.0,0.0
USG_048319,SUB_01970,2025-11-30,6.24,185,267,0.0,78.5
USG_048320,SUB_01247,2025-11-16,1.89,445,137,0.0,0.0
USG_048321,SUB_03741,2025-10-31,6.29,146,293,0.0,44.67
USG_048322,SUB_04295,2025-09-15,9.16,72,254,0.0,0.66
USG_048323,SUB_03343,2025-09-09,3.84,418,265,0.0,0.0
USG_048324,SUB_03389,2025-12-24,5.55,20,166,0.0,0.0
USG_048325,SUB_00379,2025-10-25,6.45,18,144,0.0,0.0
USG_048326,SUB_02786,2025-12-27,2.71,201,169,0.0,0.0
USG_048327,SUB_03859,2025-11-18,2.86,428,134,0.0,0.0
USG_048328,SUB_03809,2025-10-05,3.28,73,15,0.0,0.0
USG_048329,SUB_04062,2025-09-08,9.02,368,212,0.0,87.6
USG_048330,SUB_02019,2025-09-21,3.65,430,93,0.0,0.0
USG_048331,SUB_00043,2025-11-27,4.7,185,16,175.38,0.0
USG_048332,SUB_02271,2025-10-16,11.77,129,12,0.0,0.0
USG_048333,SUB_00961,2025-11-07,3.03,481,229,0.0,0.0
USG_048334,SUB_00843,2025-12-22,2.69,354,22,0.0,0.0
USG_048335,SUB_02077,2025-12-17,6.81,436,49,0.0,0.0
USG_048336,SUB_02128,2025-10-05,22.41,233,226,0.0,0.0
USG_048337,SUB_03819,2026-01-03,6.58,428,78,0.0,0.0
USG_048338,SUB_00444,2025-10-29,2.28,29,209,0.0,0.0
USG_048339,SUB_01354,2025-12-02,2.57,78,223,0.0,0.0
USG_048340,SUB_03597,2025-12-08,2.73,33,184,0.0,0.0
USG_048341,SUB_03344,2025-12-28,4.67,185,78,0.0,0.0
USG_048342,SUB_02677,2025-09-10,2.83,448,74,0.0,0.0
USG_048343,SUB_02373,2025-11-09,2.97,198,290,0.0,0.0
USG_048344,SUB_00862,2025-10-30,2.19,210,294,0.0,0.0
USG_048345,SUB_03983,2025-10-14,7.86,402,143,0.0,0.0
USG_048346,SUB_02769,2025-11-19,6.96,469,243,0.0,0.0
USG_048347,SUB_01838,2025-11-04,4.3,271,22,75.52,71.07
USG_048348,SUB_01135,2025-12-17,7.64,459,298,0.0,79.54
USG_048349,SUB_04965,2025-11-30,5.28,281,186,0.0,0.0
USG_048350,SUB_03372,2025-10-18,15.91,149,280,0.0,0.0
USG_048351,SUB_02420,2026-01-04,3.13,219,184,0.0,0.0
USG_048352,SUB_02022,2025-12-31,1.57,28,203,0.0,0.0
USG_048353,SUB_02934,2025-11-06,8.77,269,147,0.0,0.0
USG_048354,SUB_03638,2025-10-21,4.12,428,15,171.78,0.0
USG_048355,SUB_00147,2025-12-05,4.01,495,267,0.0,0.0
USG_048356,SUB_02789,2025-10-19,2.07,214,204,0.0,0.0
USG_048357,SUB_02042,2025-12-21,4.84,382,108,0.0,0.0
USG_048358,SUB_02087,2025-10-12,12.68,456,63,0.0,0.0
USG_048359,SUB_00835,2025-12-16,2.07,411,60,0.0,0.0
USG_048360,SUB_04835,2025-10-15,1.91,71,52,15.17,18.24
USG_048361,SUB_03775,2025-11-23,3.02,3,160,86.51,0.0
USG_048362,SUB_00975,2025-11-02,5.07,462,23,0.0,0.0
USG_048363,SUB_03052,2025-09-15,2.44,333,297,0.0,0.0
USG_048364,SUB_03377,2025-12-12,3.36,104,19,0.0,0.0
USG_048365,SUB_03636,2025-12-15,7.85,139,131,0.0,0.0
USG_048366,SUB_04269,2025-10-08,3.51,175,264,0.0,0.0
USG_048367,SUB_00371,2025-10-24,2.48,459,297,0.0,0.0
USG_048368,SUB_00468,2025-10-01,15.51,400,266,0.0,39.73
USG_048369,SUB_02331,2025-10-06,3.38,107,77,0.0,0.0
USG_048370,SUB_02399,2025-11-13,1.79,87,217,189.77,0.0
USG_048371,SUB_02050,2026-01-01,1.88,319,30,0.0,0.0
USG_048372,SUB_01495,2025-12-02,11.11,350,25,5.78,0.0
USG_048373,SUB_03172,2025-10-20,4.37,289,218,0.0,0.0
USG_048374,SUB_03146,2025-10-22,6.55,229,186,0.0,24.39
USG_048375,SUB_02504,2025-11-02,2.26,276,143,0.0,0.0
USG_048376,SUB_03211,2025-12-27,6.71,246,204,0.0,0.0
USG_048377,SUB_02183,2025-11-29,7.27,149,4,84.45,0.0
USG_048378,SUB_04436,2025-10-26,5.37,263,178,0.0,0.0
USG_048379,SUB_03930,2025-11-20,3.65,102,22,0.0,0.0
USG_048380,SUB_00009,2025-10-30,3.66,293,166,0.0,0.0
USG_048381,SUB_01865,2025-12-14,14.93,165,26,0.0,0.0
USG_048382,SUB_02183,2025-10-11,4.49,367,161,0.0,0.0
USG_048383,SUB_04596,2025-10-25,6.0,0,189,0.0,0.0
USG_048384,SUB_04298,2025-12-28,5.86,387,22,0.0,0.0
USG_048385,SUB_03551,2025-09-20,5.55,425,54,0.0,0.0
USG_048386,SUB_02516,2025-09-23,1.86,46,217,0.0,74.24
USG_048387,SUB_03691,2025-12-13,2.04,59,99,118.32,0.0
USG_048388,SUB_00244,2025-10-01,3.47,191,129,0.0,0.0
USG_048389,SUB_00311,2025-11-02,4.61,52,147,0.0,0.0
USG_048390,SUB_01387,2025-10-03,5.97,85,199,0.0,0.0
USG_048391,SUB_03235,2025-10-12,3.42,240,176,0.0,0.0
USG_048392,SUB_01564,2025-12-07,4.02,30,199,0.0,0.0
USG_048393,SUB_01397,2025-12-28,10.51,138,216,0.0,0.0
USG_048394,SUB_01503,2025-11-13,8.4,141,167,0.0,0.0
USG_048395,SUB_01355,2025-10-11,2.04,119,279,0.0,0.0
USG_048396,SUB_04838,2025-12-28,5.92,79,36,0.0,0.0
USG_048397,SUB_03440,2025-11-09,5.22,33,62,0.0,0.0
USG_048398,SUB_03125,2025-11-03,3.56,433,217,0.0,63.82
USG_048399,SUB_04259,2025-11-08,11.36,318,24,0.0,0.0
USG_048400,SUB_01677,2025-12-21,2.52,309,233,0.0,0.0
USG_048401,SUB_01543,2025-12-18,8.86,458,75,0.0,0.0
USG_048402,SUB_02326,2025-09-14,2.0,47,73,0.0,0.0
USG_048403,SUB_02156,2025-12-31,0.85,454,208,0.0,0.0
USG_048404,SUB_04623,2025-11-02,8.54,77,232,0.0,0.0
USG_048405,SUB_04201,2025-11-18,2.08,260,233,0.0,76.31
USG_048406,SUB_02748,2025-11-25,8.76,195,195,0.0,0.0
USG_048407,SUB_01969,2025-12-08,9.82,390,124,0.0,0.0
USG_048408,SUB_00005,2025-12-17,2.29,429,35,108.21,0.0
USG_048409,SUB_03450,2025-12-27,6.1,101,161,0.0,0.0
USG_048410,SUB_04938,2025-12-07,3.2,262,193,0.0,0.0
USG_048411,SUB_01977,2026-01-02,2.92,206,64,0.0,0.0
USG_048412,SUB_01547,2025-12-13,2.34,182,122,0.0,36.42
USG_048413,SUB_03545,2025-12-26,11.46,360,47,193.51,0.0
USG_048414,SUB_02108,2025-12-05,2.99,202,259,0.0,0.0
USG_048415,SUB_02073,2025-09-19,0.61,55,201,104.75,0.0
USG_048416,SUB_00076,2025-09-12,8.46,391,38,0.0,13.08
USG_048417,SUB_00219,2025-11-19,4.56,75,162,0.0,0.0
USG_048418,SUB_00751,2025-09-24,4.59,312,232,149.09,0.0
USG_048419,SUB_03870,2026-01-04,4.15,345,294,139.82,0.0
USG_048420,SUB_02158,2025-10-31,3.03,9,10,75.09,0.0
USG_048421,SUB_02286,2025-09-09,15.7,365,284,0.0,0.0
USG_048422,SUB_02433,2025-12-14,33.1,412,134,0.0,0.0
USG_048423,SUB_01555,2025-12-11,3.37,454,61,0.0,0.0
USG_048424,SUB_02642,2025-12-29,3.06,292,137,152.92,0.0
USG_048425,SUB_04446,2025-09-09,4.43,409,178,131.2,0.0
USG_048426,SUB_03397,2025-12-09,10.98,470,159,0.0,0.0
USG_048427,SUB_04964,2025-10-23,3.19,355,274,0.0,0.0
USG_048428,SUB_04281,2025-09-09,14.87,316,215,0.0,0.0
USG_048429,SUB_01387,2025-12-04,6.45,328,243,0.0,0.0
USG_048430,SUB_01440,2026-01-02,2.53,221,64,0.0,0.0
USG_048431,SUB_03482,2025-12-13,3.86,405,123,187.1,24.49
USG_048432,SUB_03379,2025-09-11,3.94,259,215,0.0,0.0
USG_048433,SUB_02776,2025-10-17,3.63,138,100,0.0,0.0
USG_048434,SUB_00262,2025-12-04,12.02,162,288,0.0,0.0
USG_048435,SUB_02243,2025-10-11,10.81,450,103,94.75,0.0
USG_048436,SUB_00996,2025-10-24,5.14,62,296,0.0,0.0
USG_048437,SUB_01885,2025-11-25,33.84,335,93,0.0,36.21
USG_048438,SUB_02853,2025-12-02,3.75,337,299,0.0,91.24
USG_048439,SUB_04162,2025-10-22,2.53,396,174,0.0,0.0
USG_048440,SUB_02273,2025-12-29,9.6,31,81,0.0,39.58
USG_048441,SUB_00615,2025-12-04,9.35,198,262,0.0,0.0
USG_048442,SUB_02199,2025-12-08,4.32,33,81,0.0,0.0
USG_048443,SUB_03619,2025-09-30,1.38,35,55,0.0,0.0
USG_048444,SUB_03187,2025-09-10,3.81,341,143,139.48,19.36
USG_048445,SUB_02932,2025-11-09,5.26,264,187,0.0,77.7
USG_048446,SUB_03631,2025-11-27,1.38,61,20,0.0,0.0
USG_048447,SUB_04046,2025-12-17,9.6,482,83,21.54,0.0
USG_048448,SUB_04139,2025-12-20,2.59,206,3,148.53,0.0
USG_048449,SUB_00956,2025-12-04,3.94,384,99,15.28,36.78
USG_048450,SUB_04926,2025-11-11,28.15,385,43,0.0,0.0
USG_048451,SUB_02506,2025-11-29,2.87,368,54,62.2,62.42
USG_048452,SUB_00151,2025-11-14,2.32,478,0,0.0,0.0
USG_048453,SUB_02485,2025-12-28,20.03,246,207,0.0,0.0
USG_048454,SUB_02090,2025-12-20,4.22,238,149,0.0,0.0
USG_048455,SUB_03439,2025-11-13,6.81,109,269,170.44,0.0
USG_048456,SUB_00940,2025-11-17,6.06,224,6,0.0,0.0
USG_048457,SUB_03540,2025-12-31,6.71,279,36,125.92,0.0
USG_048458,SUB_04956,2025-11-21,1.84,429,209,0.0,0.0
USG_048459,SUB_00251,2025-10-27,0.71,172,70,0.0,44.04
USG_048460,SUB_04331,2025-11-13,1.44,444,36,0.0,0.0
USG_048461,SUB_04013,2025-09-12,18.72,223,226,0.0,0.0
USG_048462,SUB_02477,2025-11-08,3.37,248,265,0.0,0.0
USG_048463,SUB_01687,2025-11-05,1.67,373,81,0.0,0.0
USG_048464,SUB_03429,2025-10-29,23.59,274,140,0.0,0.0
USG_048465,SUB_03411,2025-12-15,14.42,147,209,0.0,0.0
USG_048466,SUB_02451,2025-12-24,13.46,299,286,0.0,0.0
USG_048467,SUB_03655,2025-12-16,18.71,108,46,0.0,0.0
USG_048468,SUB_00939,2025-11-30,9.04,473,85,0.0,0.0
USG_048469,SUB_03941,2025-09-16,1.13,241,90,180.0,0.0
USG_048470,SUB_00081,2025-11-03,0.99,427,8,0.0,0.0
USG_048471,SUB_00610,2025-09-08,1.48,488,13,161.87,0.0
USG_048472,SUB_03463,2025-10-31,3.25,180,208,0.0,0.0
USG_048473,SUB_00367,2025-12-15,3.27,315,33,0.0,0.0
USG_048474,SUB_03484,2025-10-30,10.12,11,168,0.0,0.0
USG_048475,SUB_00662,2025-09-08,8.81,170,17,0.0,63.02
USG_048476,SUB_02816,2025-09-30,3.49,440,192,0.0,0.0
USG_048477,SUB_01552,2025-11-13,2.59,194,272,0.0,0.0
USG_048478,SUB_01119,2025-10-17,4.92,332,144,0.0,0.0
USG_048479,SUB_03659,2025-12-16,7.79,120,146,0.0,0.0
USG_048480,SUB_02738,2025-09-21,2.7,307,246,0.0,0.0
USG_048481,SUB_02984,2025-10-11,3.19,133,238,0.0,0.0
USG_048482,SUB_01676,2026-01-03,5.55,401,14,0.0,0.0
USG_048483,SUB_00744,2025-11-02,5.77,358,82,0.0,0.0
USG_048484,SUB_03830,2025-10-13,8.68,374,226,0.0,0.0
USG_048485,SUB_00854,2025-10-12,0.88,285,93,100.62,0.0
USG_048486,SUB_02535,2025-12-25,2.28,435,112,21.36,0.0
USG_048487,SUB_00226,2025-09-29,0.84,252,185,0.0,0.0
USG_048488,SUB_02012,2025-09-18,9.68,127,217,185.79,0.0
USG_048489,SUB_01446,2025-11-08,7.12,186,101,47.3,0.0
USG_048490,SUB_02228,2025-11-02,13.44,58,149,0.0,0.0
USG_048491,SUB_01036,2025-11-17,6.54,342,238,0.0,0.0
USG_048492,SUB_00829,2025-12-10,2.16,353,8,50.81,0.0
USG_048493,SUB_04582,2025-11-09,5.03,3,267,0.0,11.48
USG_048494,SUB_03190,2025-12-20,3.83,0,158,0.0,0.0
USG_048495,SUB_04926,2025-09-13,2.45,110,31,0.0,0.0
USG_048496,SUB_00603,2025-10-29,12.12,133,21,0.0,0.0
USG_048497,SUB_02006,2025-09-27,3.16,448,36,57.96,0.0
USG_048498,SUB_00110,2025-12-08,4.86,255,247,0.0,0.0
USG_048499,SUB_01688,2025-10-22,2.39,49,71,0.0,0.0
USG_048500,SUB_01063,2025-10-16,6.1,106,185,0.0,0.0
USG_048501,SUB_04183,2025-12-19,7.9,75,290,0.0,0.0
USG_048502,SUB_04026,2025-12-10,9.66,406,85,0.0,0.0
USG_048503,SUB_01049,2025-11-24,4.54,91,190,18.81,0.0
USG_048504,SUB_02025,2025-10-03,7.55,171,283,0.0,0.0
USG_048505,SUB_01157,2026-01-04,4.46,138,190,0.0,0.0
USG_048506,SUB_01393,2025-12-23,4.63,340,69,0.0,0.0
USG_048507,SUB_00609,2025-11-22,6.95,266,260,0.0,59.79
USG_048508,SUB_03894,2025-10-03,6.2,101,275,0.0,0.0
USG_048509,SUB_01524,2025-09-15,42.36,451,171,167.02,0.0
USG_048510,SUB_01718,2025-10-27,6.53,415,268,0.0,0.0
USG_048511,SUB_03000,2025-11-25,3.49,300,209,0.0,0.0
USG_048512,SUB_04924,2025-12-27,17.31,243,123,0.0,8.42
USG_048513,SUB_03894,2025-10-04,29.68,368,129,0.0,65.79
USG_048514,SUB_03934,2025-12-12,8.2,471,71,0.0,0.0
USG_048515,SUB_02912,2025-10-13,5.42,112,264,0.0,0.0
USG_048516,SUB_02356,2025-12-24,5.24,364,32,0.0,9.17
USG_048517,SUB_01610,2025-09-16,7.11,87,111,0.0,0.0
USG_048518,SUB_01355,2025-09-25,4.76,366,157,0.0,0.0
USG_048519,SUB_03754,2025-11-06,1.22,48,12,0.0,0.0
USG_048520,SUB_04748,2025-11-23,3.08,11,238,0.0,0.0
USG_048521,SUB_03725,2025-12-06,16.13,160,34,0.0,21.25
USG_048522,SUB_03611,2025-09-29,3.65,256,276,196.48,0.0
USG_048523,SUB_00316,2025-12-02,0.98,351,104,34.46,0.0
USG_048524,SUB_01815,2025-11-13,31.47,281,36,60.04,0.0
USG_048525,SUB_00755,2025-10-14,6.95,362,135,0.0,67.83
USG_048526,SUB_00427,2025-09-28,5.06,12,73,0.0,26.03
USG_048527,SUB_03382,2025-11-29,2.49,397,79,0.0,43.0
USG_048528,SUB_03883,2025-09-24,2.36,92,20,50.05,0.0
USG_048529,SUB_00659,2026-01-04,2.43,317,13,0.0,66.51
USG_048530,SUB_00171,2025-09-13,3.46,180,140,0.0,0.0
USG_048531,SUB_03836,2025-12-12,4.24,156,163,0.0,0.0
USG_048532,SUB_00623,2025-10-04,11.72,240,258,0.0,0.0
USG_048533,SUB_04652,2025-09-09,42.02,394,93,0.0,0.0
USG_048534,SUB_04817,2025-10-16,11.1,445,226,0.0,0.0
USG_048535,SUB_02726,2025-09-21,23.45,169,18,0.0,26.04
USG_048536,SUB_00650,2025-12-01,1.8,63,15,0.0,0.0
USG_048537,SUB_01424,2025-12-12,3.27,229,35,0.0,0.0
USG_048538,SUB_04540,2025-10-17,1.75,318,29,0.0,0.0
USG_048539,SUB_03687,2025-10-25,3.98,140,147,72.44,0.0
USG_048540,SUB_03391,2025-12-17,1.15,100,264,48.57,0.0
USG_048541,SUB_01008,2025-10-16,5.49,283,87,0.0,0.0
USG_048542,SUB_02852,2025-10-04,3.85,497,198,0.0,0.0
USG_048543,SUB_03330,2025-09-25,2.76,317,265,0.0,20.21
USG_048544,SUB_02242,2025-12-23,12.29,287,100,0.0,0.0
USG_048545,SUB_02988,2025-09-28,2.3,47,93,4.23,0.0
USG_048546,SUB_01538,2025-10-04,4.11,199,241,0.0,0.0
USG_048547,SUB_02117,2025-10-05,3.56,500,119,0.0,0.0
USG_048548,SUB_02965,2025-11-21,2.92,146,118,0.0,0.0
USG_048549,SUB_03287,2025-11-16,8.85,21,254,0.0,0.0
USG_048550,SUB_04402,2025-10-08,5.34,6,165,0.0,0.0
USG_048551,SUB_02694,2025-09-12,4.41,12,110,73.95,0.0
